timestamp,usdt_balance,HBAR_balance,portfolio_value
2025-05-11 09:13:00,774.9171426754314,1060.32799643,994.3414182566555
2025-05-11 09:14:00,774.9171426754314,1060.32799643,994.9352019346563
2025-05-11 09:15:00,774.9171426754314,1060.32799643,994.6065002557631
2025-05-11 09:16:00,774.9171426754314,1060.32799643,994.2247821770483
2025-05-11 09:17:00,774.9171426754314,1060.32799643,994.0127165777623
2025-05-11 09:18:00,774.9171426754314,1060.32799643,994.2459887369769
2025-05-11 09:19:00,774.9171426754314,1060.32799643,994.8927888147991
2025-05-11 09:21:00,774.9171426754314,1060.32799643,994.7125330554061
2025-05-11 09:22:00,774.9171426754314,1060.32799643,994.5216740160487
2025-05-11 09:23:00,774.9171426754314,1060.32799643,994.7549461752633
2025-05-11 09:25:00,774.9171426754314,1060.32799643,994.5110707360843
2025-05-11 09:26:00,774.9171426754314,1060.32799643,994.5958969757987
2025-05-11 09:29:00,774.9171426754314,1060.32799643,994.8821855348349
2025-05-11 09:30:00,774.9171426754314,1060.32799643,994.7019297754417
2025-05-11 09:31:00,774.9171426754314,1060.32799643,994.7231363353703
2025-05-11 09:33:00,774.9171426754314,1060.32799643,994.6171035357273
2025-05-11 09:37:00,774.9171426754314,1060.32799643,994.4792608961915
2025-05-11 09:38:00,774.9171426754314,1060.32799643,994.6277068156917
2025-05-11 09:40:00,774.9171426754314,1060.32799643,994.6171035357273
2025-05-11 09:42:00,774.9171426754314,1060.32799643,994.6701199355489
2025-05-11 09:43:00,774.9171426754314,1060.32799643,994.8397724149777
2025-05-11 09:44:00,774.9171426754314,1060.32799643,994.9670117745493
2025-05-11 09:46:00,774.9171426754314,1060.32799643,995.1790773738353
2025-05-11 09:47:00,774.9171426754314,1060.32799643,995.1684740938709
2025-05-11 09:48:00,774.9171426754314,1060.32799643,995.3063167334069
2025-05-11 09:49:00,774.9171426754314,1060.32799643,995.2957134534425
2025-05-11 09:51:00,774.9171426754314,1060.32799643,995.4335560929785
2025-05-11 09:52:00,774.9171426754314,1060.32799643,995.5501921725858
2025-05-11 09:53:00,774.9171426754314,1060.32799643,995.4335560929785
2025-05-11 09:54:00,774.9171426754314,1060.32799643,995.4335560929785
2025-05-11 09:55:00,774.9171426754314,1060.32799643,995.1684740938709
2025-05-11 09:56:00,774.9171426754314,1060.32799643,995.1366642539781
2025-05-11 09:59:00,774.9171426754314,1060.32799643,994.8185658550491
2025-05-11 10:01:00,774.9171426754314,1060.32799643,995.1790773738353
2025-05-11 10:06:00,774.9171426754314,1060.32799643,995.2002839337638
2025-05-11 10:07:00,774.9171426754314,1060.32799643,995.2320937736567
2025-05-11 10:08:00,774.9171426754314,1060.32799643,995.4335560929785
2025-05-11 10:09:00,774.9171426754314,1060.32799643,995.4971757727642
2025-05-11 10:10:00,774.9171426754314,1060.32799643,995.3381265732997
2025-05-11 10:11:00,774.9171426754314,1060.32799643,994.8927888147991
2025-05-11 10:12:00,774.9171426754314,1060.32799643,994.9033920947635
2025-05-11 10:13:00,774.9171426754314,1060.32799643,995.0306314543351
2025-05-11 10:14:00,774.9171426754314,1060.32799643,994.9670117745493
2025-05-11 10:15:00,774.9171426754314,1060.32799643,994.3944346564771
2025-05-11 10:16:00,774.9171426754314,1060.32799643,994.1081460974409
2025-05-11 10:17:00,774.9171426754314,1060.32799643,994.2884018568341
2025-05-11 10:18:00,774.9171426754314,1060.32799643,994.4686576162271
2025-05-11 10:20:00,774.9171426754314,1060.32799643,994.6383100956559
2025-05-11 10:21:00,774.9171426754314,1060.32799643,994.9882183344779
2025-05-11 10:22:00,774.9171426754314,1060.32799643,995.0624412942279
2025-05-11 10:23:00,774.9171426754314,1060.32799643,995.5820020124786
2025-05-11 10:24:00,774.9171426754314,1060.32799643,995.7198446520146
2025-05-11 10:25:00,774.9171426754314,1060.32799643,996.1015627307294
2025-05-11 10:26:00,774.9171426754314,1060.32799643,995.9955299310864
2025-05-11 10:27:00,774.9171426754314,1060.32799643,996.1121660106936
2025-05-11 10:29:00,774.9171426754314,1060.32799643,996.228802090301
2025-05-11 10:30:00,774.9171426754314,1060.32799643,995.9531168112292
2025-05-11 10:32:00,774.9171426754314,1060.32799643,996.2712152101582
2025-05-11 10:34:00,774.9171426754314,1060.32799643,996.122769290658
2025-05-11 10:35:00,774.9171426754314,1060.32799643,996.228802090301
2025-05-11 10:37:00,774.9171426754314,1060.32799643,995.9531168112292
2025-05-11 10:39:00,774.9171426754314,1060.32799643,995.6138118523716
2025-05-11 10:41:00,774.9171426754314,1060.32799643,995.8152741716933
2025-05-11 10:42:00,774.9171426754314,1060.32799643,995.5183823326929
2025-05-11 10:44:00,774.9171426754314,1060.32799643,995.2320937736567
2025-05-11 10:46:00,774.9171426754314,1060.32799643,995.3911429731213
2025-05-11 10:48:00,774.9171426754314,1060.32799643,995.5501921725858
2025-05-11 10:49:00,774.9171426754314,1060.32799643,995.9637200911934
2025-05-11 10:50:00,774.9171426754314,1060.32799643,995.9531168112292
2025-05-11 10:51:00,774.9171426754314,1060.32799643,996.1439758505866
2025-05-11 10:52:00,774.9171426754314,1060.32799643,996.1545791305509
2025-05-11 10:53:00,774.9171426754314,1060.32799643,996.1015627307294
2025-05-11 10:54:00,774.9171426754314,1060.32799643,996.196992250408
2025-05-11 10:55:00,774.9171426754314,1060.32799643,996.2500086502296
2025-05-11 10:56:00,774.9171426754314,1060.32799643,996.3666447298369
2025-05-11 10:57:00,774.9171426754314,1060.32799643,996.196992250408
2025-05-11 10:58:00,774.9171426754314,1060.32799643,996.1757856904794
2025-05-11 10:59:00,774.9171426754314,1060.32799643,996.2712152101582
2025-05-11 11:00:00,774.9171426754314,1060.32799643,996.1757856904794
2025-05-11 11:01:00,774.9171426754314,1060.32799643,996.409057849694
2025-05-11 11:02:00,774.9171426754314,1060.32799643,996.62112344898
2025-05-11 11:03:00,774.9171426754314,1060.32799643,996.54690048923
2025-05-11 11:04:00,774.9171426754314,1060.32799643,996.4196611296584
2025-05-11 11:05:00,774.9171426754314,1060.32799643,996.1121660106936
2025-05-11 11:08:00,774.9171426754314,1060.32799643,996.2500086502296
2025-05-11 11:09:00,774.9171426754314,1060.32799643,995.9425135312649
2025-05-11 11:10:00,774.9171426754314,1060.32799643,995.7622577718718
2025-05-11 11:11:00,774.9171426754314,1060.32799643,995.8258774516576
2025-05-11 11:12:00,774.9171426754314,1060.32799643,995.5713987325144
2025-05-11 11:13:00,774.9171426754314,1060.32799643,995.6032085724073
2025-05-11 11:15:00,774.9171426754314,1060.32799643,995.9955299310864
2025-05-11 11:16:00,774.9171426754314,1060.32799643,995.7198446520146
2025-05-11 11:17:00,774.9171426754314,1060.32799643,995.7940676117646
2025-05-11 11:18:00,774.9171426754314,1060.32799643,995.6562249722288
2025-05-11 11:19:00,774.9171426754314,1060.32799643,995.9425135312649
2025-05-11 11:21:00,774.9171426754314,1060.32799643,995.910703691372
2025-05-11 11:22:00,774.9171426754314,1060.32799643,995.8470840115862
2025-05-11 11:24:00,774.9171426754314,1060.32799643,995.4441593729427
2025-05-11 11:25:00,774.9171426754314,1060.32799643,995.4017462530855
2025-05-11 11:26:00,774.9171426754314,1060.32799643,995.1684740938709
2025-05-11 11:27:00,774.9171426754314,1060.32799643,995.7092413720502
2025-05-11 11:30:00,774.9171426754314,1060.32799643,996.090959450765
2025-05-11 11:31:00,774.9171426754314,1060.32799643,995.8258774516576
2025-05-11 11:33:00,774.9171426754314,1060.32799643,995.7198446520146
2025-05-11 11:34:00,774.9171426754314,1060.32799643,995.5713987325144
2025-05-11 11:35:00,774.9171426754314,1060.32799643,995.5183823326929
2025-05-11 11:36:00,774.9171426754314,1060.32799643,995.6456216922645
2025-05-11 11:37:00,774.9171426754314,1060.32799643,995.4123495330498
2025-05-11 11:38:00,774.9171426754314,1060.32799643,995.4229528130141
2025-05-11 11:39:00,774.9171426754314,1060.32799643,995.4229528130141
2025-05-11 11:40:00,774.9171426754314,1060.32799643,995.5183823326929
2025-05-11 11:41:00,774.9171426754314,1060.32799643,995.6032085724073
2025-05-11 11:42:00,774.9171426754314,1060.32799643,995.8894971314434
2025-05-11 11:43:00,774.9171426754314,1060.32799643,996.196992250408
2025-05-11 11:44:00,774.9171426754314,1060.32799643,996.2818184901225
2025-05-11 11:45:00,774.9171426754314,1060.32799643,996.1651824105152
2025-05-11 11:46:00,774.9171426754314,1060.32799643,995.8894971314434
2025-05-11 11:47:00,774.9171426754314,1060.32799643,995.8258774516576
2025-05-11 11:48:00,774.9171426754314,1060.32799643,995.9425135312649
2025-05-11 11:49:00,774.9171426754314,1060.32799643,995.9849266511221
2025-05-11 11:50:00,774.9171426754314,1060.32799643,995.910703691372
2025-05-11 11:52:00,774.9171426754314,1060.32799643,995.9319102513006
2025-05-11 11:53:00,774.9171426754314,1060.32799643,995.9531168112292
2025-05-11 11:54:00,774.9171426754314,1060.32799643,995.910703691372
2025-05-11 11:56:00,774.9171426754314,1060.32799643,996.3878512897654
2025-05-11 11:58:00,774.9171426754314,1060.32799643,996.3878512897654
2025-05-11 12:00:00,774.9171426754314,1060.32799643,996.228802090301
2025-05-11 12:01:00,774.9171426754314,1060.32799643,995.9743233711578
2025-05-11 12:02:00,774.9171426754314,1060.32799643,995.9319102513006
2025-05-11 12:03:00,774.9171426754314,1060.32799643,995.7092413720502
2025-05-11 12:04:00,774.9171426754314,1060.32799643,996.515090649337
2025-05-11 12:06:00,774.9171426754314,1060.32799643,996.3242316099796
2025-05-11 12:07:00,774.9171426754314,1060.32799643,996.5893136090872
2025-05-11 12:09:00,774.9171426754314,1060.32799643,996.4514709695512
2025-05-11 12:10:00,774.9171426754314,1060.32799643,996.4514709695512
2025-05-11 12:11:00,774.9171426754314,1060.32799643,996.3666447298369
2025-05-11 12:12:00,774.9171426754314,1060.32799643,996.3666447298369
2025-05-11 12:13:00,774.9171426754314,1060.32799643,996.2818184901225
2025-05-11 12:14:00,774.9171426754314,1060.32799643,996.3242316099796
2025-05-11 12:15:00,774.9171426754314,1060.32799643,996.3878512897654
2025-05-11 12:16:00,774.9171426754314,1060.32799643,996.0697528908365
2025-05-11 12:17:00,774.9171426754314,1060.32799643,995.7516544919074
2025-05-11 12:18:00,774.9171426754314,1060.32799643,995.804670891729
2025-05-11 12:20:00,774.9171426754314,1060.32799643,995.7728610518361
2025-05-11 12:22:00,774.9171426754314,1060.32799643,995.6774315321574
2025-05-11 12:23:00,774.9171426754314,1060.32799643,995.592605292443
2025-05-11 12:24:00,774.9171426754314,1060.32799643,995.7940676117646
2025-05-11 12:25:00,774.9171426754314,1060.32799643,996.0591496108722
2025-05-11 12:26:00,774.9171426754314,1060.32799643,996.1545791305509
2025-05-11 12:27:00,774.9171426754314,1060.32799643,995.9743233711578
2025-05-11 12:30:00,774.9171426754314,1060.32799643,995.5289856126572
2025-05-11 12:31:00,774.9171426754314,1060.32799643,995.6032085724073
2025-05-11 12:32:00,774.9171426754314,1060.32799643,995.9001004114077
2025-05-11 12:33:00,774.9171426754314,1060.32799643,996.0379430509436
2025-05-11 12:34:00,774.9171426754314,1060.32799643,995.7092413720502
2025-05-11 12:35:00,774.9171426754314,1060.32799643,995.7940676117646
2025-05-11 12:36:00,774.9171426754314,1060.32799643,995.9425135312649
2025-05-11 12:37:00,774.9171426754314,1060.32799643,996.0379430509436
2025-05-11 12:38:00,774.9171426754314,1060.32799643,995.9743233711578
2025-05-11 12:39:00,774.9171426754314,1060.32799643,996.016736491015
2025-05-11 12:40:00,774.9171426754314,1060.32799643,995.6562249722288
2025-05-11 12:41:00,774.9171426754314,1060.32799643,995.7198446520146
2025-05-11 12:42:00,774.9171426754314,1060.32799643,995.3911429731213
2025-05-11 12:43:00,774.9171426754314,1060.32799643,995.5713987325144
2025-05-11 12:44:00,774.9171426754314,1060.32799643,995.5501921725858
2025-05-11 12:45:00,774.9171426754314,1060.32799643,995.380539693157
2025-05-11 12:46:00,774.9171426754314,1060.32799643,995.9743233711578
2025-05-11 12:47:00,774.9171426754314,1060.32799643,996.1651824105152
2025-05-11 12:48:00,774.9171426754314,1060.32799643,995.8364807316218
2025-05-11 12:49:00,774.9171426754314,1060.32799643,996.0803561708008
2025-05-11 12:50:00,774.9171426754314,1060.32799643,996.1757856904794
2025-05-11 12:51:00,774.9171426754314,1060.32799643,996.440867689587
2025-05-11 12:52:00,774.9171426754314,1060.32799643,996.0273397709793
2025-05-11 12:54:00,774.9171426754314,1060.32799643,996.1121660106936
2025-05-11 12:55:00,774.9171426754314,1060.32799643,996.0485463309078
2025-05-11 12:57:00,774.9171426754314,1060.32799643,996.0061332110506
2025-05-11 12:58:00,774.9171426754314,1060.32799643,996.0485463309078
2025-05-11 13:00:00,774.9171426754314,1060.32799643,996.1863889704438
2025-05-11 13:01:00,774.9171426754314,1060.32799643,996.0379430509436
2025-05-11 13:02:00,774.9171426754314,1060.32799643,996.4726775294798
2025-05-11 13:03:00,774.9171426754314,1060.32799643,996.6847431287658
2025-05-11 13:04:00,774.9171426754314,1060.32799643,996.5575037691942
2025-05-11 13:05:00,774.9171426754314,1060.32799643,996.6423300089086
2025-05-11 13:07:00,774.9171426754314,1060.32799643,996.6953464087302
2025-05-11 13:08:00,774.9171426754314,1060.32799643,996.6847431287658
2025-05-11 13:10:00,774.9171426754314,1060.32799643,996.7165529686588
2025-05-11 13:11:00,774.9171426754314,1060.32799643,996.9286185679448
2025-05-11 13:12:00,774.9171426754314,1060.32799643,996.515090649337
2025-05-11 13:13:00,774.9171426754314,1060.32799643,996.62112344898
2025-05-11 13:14:00,774.9171426754314,1060.32799643,996.7377595285874
2025-05-11 13:15:00,774.9171426754314,1060.32799643,996.7059496886944
2025-05-11 13:16:00,774.9171426754314,1060.32799643,996.334834889944
2025-05-11 13:17:00,774.9171426754314,1060.32799643,996.3560414498726
2025-05-11 13:18:00,774.9171426754314,1060.32799643,996.3242316099796
2025-05-11 13:19:00,774.9171426754314,1060.32799643,996.1757856904794
2025-05-11 13:20:00,774.9171426754314,1060.32799643,996.1439758505866
2025-05-11 13:21:00,774.9171426754314,1060.32799643,996.0061332110506
2025-05-11 13:22:00,774.9171426754314,1060.32799643,995.9319102513006
2025-05-11 13:23:00,774.9171426754314,1060.32799643,995.8576872915505
2025-05-11 13:24:00,774.9171426754314,1060.32799643,995.6880348121217
2025-05-11 13:25:00,774.9171426754314,1060.32799643,995.6456216922645
2025-05-11 13:26:00,774.9171426754314,1060.32799643,995.4441593729427
2025-05-11 13:27:00,774.9171426754314,1060.32799643,994.8609789749063
2025-05-11 13:28:00,774.9171426754314,1060.32799643,994.6913264954775
2025-05-11 13:29:00,774.9171426754314,1060.32799643,994.0657329775838
2025-05-11 13:30:00,774.9171426754314,1060.32799643,993.8324608183691
2025-05-11 13:31:00,774.9171426754314,1060.32799643,993.7370312986905
2025-05-11 13:32:00,774.9171426754314,1060.32799643,993.6416017790118
2025-05-11 13:33:00,774.9171426754314,1060.32799643,993.896080498155
2025-05-11 13:34:00,774.9171426754314,1060.32799643,994.2035756171197
2025-05-11 13:35:00,774.9171426754314,1060.32799643,994.1929723371554
2025-05-11 13:36:00,774.9171426754314,1060.32799643,993.9490968979765
2025-05-11 13:37:00,774.9171426754314,1060.32799643,994.5110707360843
2025-05-11 13:38:00,774.9171426754314,1060.32799643,994.6065002557631
2025-05-11 13:39:00,774.9171426754314,1060.32799643,994.7231363353703
2025-05-11 13:40:00,774.9171426754314,1060.32799643,994.0021132977979
2025-05-11 13:41:00,774.9171426754314,1060.32799643,993.5991886591546
2025-05-11 13:42:00,774.9171426754314,1060.32799643,993.3022968201542
2025-05-11 13:43:00,774.9171426754314,1060.32799643,993.2492804203326
2025-05-11 13:44:00,774.9171426754314,1060.32799643,993.5143624194402
2025-05-11 13:45:00,774.9171426754314,1060.32799643,994.1399559373339
2025-05-11 13:46:00,774.9171426754314,1060.32799643,993.7688411385834
2025-05-11 13:47:00,774.9171426754314,1060.32799643,993.153850900654
2025-05-11 13:48:00,774.9171426754314,1060.32799643,992.909975461475
2025-05-11 13:49:00,774.9171426754314,1060.32799643,993.1114377807968
2025-05-11 13:50:00,774.9171426754314,1060.32799643,993.44013945969
2025-05-11 13:51:00,774.9171426754314,1060.32799643,993.5673788192616
2025-05-11 13:52:00,774.9171426754314,1060.32799643,993.546172259333
2025-05-11 13:53:00,774.9171426754314,1060.32799643,993.2068673004754
2025-05-11 13:54:00,774.9171426754314,1060.32799643,992.9629918612966
2025-05-11 13:55:00,774.9171426754314,1060.32799643,992.1253327441168
2025-05-11 13:56:00,774.9171426754314,1060.32799643,992.1253327441168
2025-05-11 13:57:00,774.9171426754314,1060.32799643,992.623686902439
2025-05-11 13:58:00,774.9171426754314,1060.32799643,992.2843819435814
2025-05-11 13:59:00,774.9171426754314,1060.32799643,991.9344737047595
2025-05-11 14:00:00,774.9171426754314,1060.32799643,992.4010180231886
2025-05-11 14:01:00,774.9171426754314,1060.32799643,992.623686902439
2025-05-11 14:02:00,774.9171426754314,1060.32799643,992.9629918612966
2025-05-11 14:03:00,774.9171426754314,1060.32799643,992.8781656215822
2025-05-11 14:04:00,774.9171426754314,1060.32799643,993.0690246609396
2025-05-11 14:05:00,774.9171426754314,1060.32799643,993.228073860404
2025-05-11 14:06:00,774.9171426754314,1060.32799643,992.9948017011894
2025-05-11 14:07:00,774.9171426754314,1060.32799643,993.0266115410824
2025-05-11 14:08:00,774.9171426754314,1060.32799643,993.334106660047
2025-05-11 14:09:00,774.9171426754314,1060.32799643,993.2810902602256
2025-05-11 14:10:00,774.9171426754314,1060.32799643,992.909975461475
2025-05-11 14:11:00,774.9171426754314,1060.32799643,992.9948017011894
2025-05-11 14:12:00,774.9171426754314,1060.32799643,993.334106660047
2025-05-11 14:13:00,774.9171426754314,1060.32799643,992.9841984212252
2025-05-11 14:15:00,774.9171426754314,1060.32799643,992.2631753836528
2025-05-11 14:16:00,774.9171426754314,1060.32799643,992.6024803425104
2025-05-11 14:17:00,774.9171426754314,1060.32799643,992.5706705026175
2025-05-11 14:18:00,774.9171426754314,1060.32799643,992.7933393818678
2025-05-11 14:19:00,774.9171426754314,1060.32799643,992.697909862189
2025-05-11 14:20:00,774.9171426754314,1060.32799643,992.37981146326
2025-05-11 14:21:00,774.9171426754314,1060.32799643,992.2631753836528
2025-05-11 14:22:00,774.9171426754314,1060.32799643,992.591877062546
2025-05-11 14:23:00,774.9171426754314,1060.32799643,992.7191164221176
2025-05-11 14:24:00,774.9171426754314,1060.32799643,993.0054049811538
2025-05-11 14:25:00,774.9171426754314,1060.32799643,993.0266115410824
2025-05-11 14:26:00,774.9171426754314,1060.32799643,993.1326443407254
2025-05-11 14:27:00,774.9171426754314,1060.32799643,992.623686902439
2025-05-11 14:28:00,774.9171426754314,1060.32799643,992.4964475428674
2025-05-11 14:29:00,774.9171426754314,1060.32799643,992.4646377029744
2025-05-11 14:30:00,774.9171426754314,1060.32799643,992.7191164221176
2025-05-11 14:31:00,774.9171426754314,1060.32799643,993.0054049811538
2025-05-11 14:32:00,774.9171426754314,1060.32799643,992.9735951412608
2025-05-11 14:33:00,774.9171426754314,1060.32799643,992.8993721815108
2025-05-11 14:34:00,774.9171426754314,1060.32799643,992.9311820214036
2025-05-11 14:35:00,774.9171426754314,1060.32799643,992.7191164221176
2025-05-11 14:36:00,774.9171426754314,1060.32799643,992.8569590616536
2025-05-11 14:37:00,774.9171426754314,1060.32799643,992.8993721815108
2025-05-11 14:38:00,774.9171426754314,1060.32799643,992.9948017011894
2025-05-11 14:39:00,774.9171426754314,1060.32799643,993.1008345008324
2025-05-11 14:40:00,774.9171426754314,1060.32799643,992.9311820214036
2025-05-11 14:41:00,774.9171426754314,1060.32799643,992.835752501725
2025-05-11 14:42:00,774.9171426754314,1060.32799643,992.8569590616536
2025-05-11 14:43:00,774.9171426754314,1060.32799643,992.803942661832
2025-05-11 14:44:00,774.9171426754314,1060.32799643,992.8251492217606
2025-05-11 14:45:00,774.9171426754314,1060.32799643,992.7509262620106
2025-05-11 14:47:00,774.9171426754314,1060.32799643,992.8463557816892
2025-05-11 14:48:00,774.9171426754314,1060.32799643,992.8569590616536
2025-05-11 14:49:00,774.9171426754314,1060.32799643,992.6554967423319
2025-05-11 14:50:00,774.9171426754314,1060.32799643,992.7721328219392
2025-05-11 14:51:00,774.9171426754314,1060.32799643,992.4010180231886
2025-05-11 14:53:00,774.9171426754314,1060.32799643,992.37981146326
2025-05-11 14:54:00,774.9171426754314,1060.32799643,992.3161917834742
2025-05-11 14:55:00,774.9171426754314,1060.32799643,992.4434311430459
2025-05-11 14:56:00,774.9171426754314,1060.32799643,992.7933393818678
2025-05-11 14:57:00,774.9171426754314,1060.32799643,993.0054049811538
2025-05-11 14:58:00,774.9171426754314,1060.32799643,992.9205787414394
2025-05-11 14:59:00,774.9171426754314,1060.32799643,992.5812737825818
2025-05-11 15:00:00,774.9171426754314,1060.32799643,992.8145459417964
2025-05-11 15:01:00,774.9171426754314,1060.32799643,992.37981146326
2025-05-11 15:02:00,774.9171426754314,1060.32799643,992.591877062546
2025-05-11 15:03:00,774.9171426754314,1060.32799643,992.9523885813322
2025-05-11 15:04:00,774.9171426754314,1060.32799643,993.228073860404
2025-05-11 15:05:00,774.9171426754314,1060.32799643,993.36591649994
2025-05-11 15:06:00,774.9171426754314,1060.32799643,993.5779820992259
2025-05-11 15:07:00,774.9171426754314,1060.32799643,993.3977263398328
2025-05-11 15:08:00,774.9171426754314,1060.32799643,993.6734116189047
2025-05-11 15:09:00,774.9171426754314,1060.32799643,993.6203952190831
2025-05-11 15:10:00,774.9171426754314,1060.32799643,993.334106660047
2025-05-11 15:11:00,774.9171426754314,1060.32799643,993.3765197799042
2025-05-11 15:12:00,774.9171426754314,1060.32799643,993.5885853791902
2025-05-11 15:13:00,774.9171426754314,1060.32799643,993.652205058976
2025-05-11 15:14:00,774.9171426754314,1060.32799643,993.758237858619
2025-05-11 15:15:00,774.9171426754314,1060.32799643,993.7688411385834
2025-05-11 15:16:00,774.9171426754314,1060.32799643,993.758237858619
2025-05-11 15:17:00,774.9171426754314,1060.32799643,993.7900476985119
2025-05-11 15:18:00,774.9171426754314,1060.32799643,993.7476345786548
2025-05-11 15:19:00,774.9171426754314,1060.32799643,993.6946181788333
2025-05-11 15:20:00,774.9171426754314,1060.32799643,993.5249656994044
2025-05-11 15:21:00,774.9171426754314,1060.32799643,993.2810902602256
2025-05-11 15:22:00,774.9171426754314,1060.32799643,993.3447099400114
2025-05-11 15:23:00,774.9171426754314,1060.32799643,992.8781656215822
2025-05-11 15:24:00,774.9171426754314,1060.32799643,992.7403229820462
2025-05-11 15:25:00,774.9171426754314,1060.32799643,992.729719702082
2025-05-11 15:26:00,774.9171426754314,1060.32799643,992.6342901824032
2025-05-11 15:27:00,774.9171426754314,1060.32799643,992.2949852235456
2025-05-11 15:28:00,774.9171426754314,1060.32799643,992.3373983434028
2025-05-11 15:29:00,774.9171426754314,1060.32799643,992.411621303153
2025-05-11 15:30:00,774.9171426754314,1060.32799643,992.37981146326
2025-05-11 15:31:00,774.9171426754314,1060.32799643,992.3480016233672
2025-05-11 15:32:00,774.9171426754314,1060.32799643,992.2525721036884
2025-05-11 15:33:00,774.9171426754314,1060.32799643,992.2949852235456
2025-05-11 15:34:00,774.9171426754314,1060.32799643,992.6661000222962
2025-05-11 15:35:00,774.9171426754314,1060.32799643,992.697909862189
2025-05-11 15:36:00,774.9171426754314,1060.32799643,992.2419688237242
2025-05-11 15:37:00,774.9171426754314,1060.32799643,992.3586049033315
2025-05-11 15:38:00,774.9171426754314,1060.32799643,992.1571425840098
2025-05-11 15:39:00,774.9171426754314,1060.32799643,991.9662835446524
2025-05-11 15:40:00,774.9171426754314,1060.32799643,991.9026638648666
2025-05-11 15:41:00,774.9171426754314,1060.32799643,991.9238704247952
2025-05-11 15:42:00,774.9171426754314,1060.32799643,992.093522904224
2025-05-11 15:43:00,774.9171426754314,1060.32799643,991.8496474650451
2025-05-11 15:44:00,774.9171426754314,1060.32799643,991.669391705652
2025-05-11 15:45:00,774.9171426754314,1060.32799643,991.9768868246167
2025-05-11 15:47:00,774.9171426754314,1060.32799643,991.8602507450094
2025-05-11 15:48:00,774.9171426754314,1060.32799643,991.1816408272941
2025-05-11 15:49:00,774.9171426754314,1060.32799643,991.2134506671871
2025-05-11 15:50:00,774.9171426754314,1060.32799643,991.4679293863303
2025-05-11 15:52:00,774.9171426754314,1060.32799643,990.9695752280081
2025-05-11 15:53:00,774.9171426754314,1060.32799643,990.4500145097575
2025-05-11 15:54:00,774.9171426754314,1060.32799643,989.5063225929348
2025-05-11 15:55:00,774.9171426754314,1060.32799643,989.8880406716496
2025-05-11 15:56:00,774.9171426754314,1060.32799643,989.8032144319352
2025-05-11 15:57:00,774.9171426754314,1060.32799643,991.2452605070799
2025-05-11 15:58:00,774.9171426754314,1060.32799643,991.2028473872227
2025-05-11 15:59:00,774.9171426754314,1060.32799643,991.1604342673655
2025-05-11 16:00:00,774.9171426754314,1060.32799643,991.2028473872227
2025-05-11 16:01:00,774.9171426754314,1060.32799643,990.6196669891863
2025-05-11 16:02:00,774.9171426754314,1060.32799643,990.1213128308641
2025-05-11 16:03:00,774.9171426754314,1060.32799643,990.0364865911497
2025-05-11 16:04:00,774.9171426754314,1060.32799643,989.8774373916852
2025-05-11 16:05:00,774.9171426754314,1060.32799643,988.7746962753981
2025-05-11 16:06:00,774.9171426754314,1060.32799643,988.4990109963262
2025-05-11 16:07:00,774.9171426754314,1060.32799643,988.9549520347912
2025-05-11 16:08:00,774.9171426754314,1060.32799643,989.2094307539344
2025-05-11 16:09:00,774.9171426754314,1060.32799643,988.8913323550054
2025-05-11 16:10:00,774.9171426754314,1060.32799643,989.1458110741486
2025-05-11 16:11:00,774.9171426754314,1060.32799643,989.018571714577
2025-05-11 16:12:00,774.9171426754314,1060.32799643,988.6474569158265
2025-05-11 16:13:00,774.9171426754314,1060.32799643,988.880729075041
2025-05-11 16:14:00,774.9171426754314,1060.32799643,989.1882241940058
2025-05-11 16:15:00,774.9171426754314,1060.32799643,988.488407716362
2025-05-11 16:16:00,774.9171426754314,1060.32799643,988.6580601957908
2025-05-11 16:17:00,774.9171426754314,1060.32799643,989.1352077941842
2025-05-11 16:18:00,774.9171426754314,1060.32799643,988.6580601957908
2025-05-11 16:19:00,774.9171426754314,1060.32799643,989.092794674327
2025-05-11 16:20:00,774.9171426754314,1060.32799643,989.6441652324706
2025-05-11 16:21:00,774.9171426754314,1060.32799643,990.0576931510784
2025-05-11 16:22:00,774.9171426754314,1060.32799643,990.3439817101145
2025-05-11 16:23:00,774.9171426754314,1060.32799643,990.5242374695075
2025-05-11 16:24:00,774.9171426754314,1060.32799643,990.4182046698645
2025-05-11 16:25:00,774.9171426754314,1060.32799643,990.6408735491149
2025-05-11 16:26:00,774.9171426754314,1060.32799643,990.7787161886508
2025-05-11 16:27:00,774.9171426754314,1060.32799643,990.6726833890077
2025-05-11 16:28:00,774.9171426754314,1060.32799643,990.4924276296147
2025-05-11 16:29:00,774.9171426754314,1060.32799643,990.4076013899003
2025-05-11 16:30:00,774.9171426754314,1060.32799643,990.3121718702216
2025-05-11 16:31:00,774.9171426754314,1060.32799643,990.5348407494719
2025-05-11 16:32:00,774.9171426754314,1060.32799643,990.6408735491149
2025-05-11 16:33:00,774.9171426754314,1060.32799643,990.4500145097575
2025-05-11 16:34:00,774.9171426754314,1060.32799643,989.8880406716496
2025-05-11 16:35:00,774.9171426754314,1060.32799643,989.8986439516138
2025-05-11 16:36:00,774.9171426754314,1060.32799643,989.9304537915068
2025-05-11 16:37:00,774.9171426754314,1060.32799643,989.6759750723636
2025-05-11 16:38:00,774.9171426754314,1060.32799643,989.548735712792
